key:string,reviewers
journals/procedia/LimaC12,Daniel Gonçalves 0002
journals/procedia/LimaC12,Júnia Coutinho Anacleto
journals/procedia/LozovanuP10,José C. Riquelme
journals/procedia/LozovanuP10,Krzysztof Cetnarowicz
journals/procedia/LozovanuP10,Domingo Giménez
journals/procedia/VasicR12,Olga De Troyer
journals/procedia/VasicR12,Bruce Spencer
journals/procedia/VasicR12,Eduardo Blanco 0001
journals/procedia/ShiraniSKZLL12,Satish Narayana Srirama
journals/procedia/ShiraniSKZLL12,Ji Zhang
journals/procedia/ShiraniSKZLL12,S. M. F. D. Syed Mustapha
journals/procedia/CreeDHBS12,Eric Torunski
journals/procedia/CreeDHBS12,Houssein Wehbe
journals/procedia/CreeDHBS12,Bharat Jayaraman
journals/procedia/OnolajaTB11,Alexander Schmidt
journals/procedia/OnolajaTB11,Takayuki Shiina
journals/procedia/OnolajaTB11,Hubert Simma
journals/procedia/SanzgiriJU12,Osama A. Mehdi
journals/procedia/SanzgiriJU12,Erol Gelenbe
journals/procedia/SanzgiriJU12,Khaled M. Elleithy
journals/procedia/JungCCK12,Francisco-Jose Martínez-Zaldívar
journals/procedia/JungCCK12,Bastiaan Aarts
journals/procedia/JungCCK12,Karl Fürlinger
journals/procedia/MillerM11,Pedro Alonso 0002
journals/procedia/MillerM11,Silvia Lametti
journals/procedia/MillerM11,Vasco Grossmann
journals/procedia/ZhangE12,Ali Najafizadeh
journals/procedia/ZhangE12,Marten van Sinderen
journals/procedia/ZhangE12,Mustafa Mat Deris
journals/procedia/KnapenKYCBJW12,Katia M. L. Charland
journals/procedia/KnapenKYCBJW12,Senol Zafer Erdogan
journals/procedia/KnapenKYCBJW12,Ana Paula Afonso 0001
journals/procedia/LinGLO12,Rounak Joshi
journals/procedia/LinGLO12,Keiko Matsuura
journals/procedia/LinGLO12,R. Lezama
journals/procedia/ShirotaSTK11,Francisco Castejón
journals/procedia/ShirotaSTK11,Phillip Seitzer
journals/procedia/ShirotaSTK11,Raphaël Loubère
journals/procedia/RamiroLGV12,Jean E. Roberts
journals/procedia/RamiroLGV12,Ladislav Hluchý
journals/procedia/RamiroLGV12,Sergey V. Ivanov
journals/procedia/LabatutO12,Floriano Scioscia
journals/procedia/LabatutO12,Mohsen Rouached
journals/procedia/LabatutO12,G. Poornalatha
journals/procedia/GoudosBAZH11,Azman Ta'a
journals/procedia/GoudosBAZH11,Farzana Kabir Ahmad
journals/procedia/GoudosBAZH11,Sakip Kahraman
journals/procedia/Al-TurjmanHO11,Claudio Pastrone
journals/procedia/Al-TurjmanHO11,Ali F. Marhoon
journals/procedia/Al-TurjmanHO11,Anita Fiorentino
journals/procedia/JinTLZH12,H. Martin Bücker
journals/procedia/JinTLZH12,Blesson Varghese
journals/procedia/JinTLZH12,Sze Ling Tang
journals/procedia/HassanISY11,Eduardo Blanco 0001
journals/procedia/HassanISY11,Kun-Chan Lan
journals/procedia/HassanISY11,Mounir Mokhtari
journals/procedia/TokiPM12,Hugo Paredes
journals/procedia/TokiPM12,Silvia Baldiris
journals/procedia/TokiPM12,Simone Bacellar Leal Ferreira
journals/procedia/LiuS11,Hank Childs
journals/procedia/LiuS11,Jichuang Feng
journals/procedia/LiuS11,Vincent David
journals/procedia/SinghJKS10,Mounir Jaidann
journals/procedia/SinghJKS10,Dolores Rexachs
journals/procedia/SinghJKS10,Jianmin Wu
journals/procedia/KolliB11,Samaneh Asadollahi
journals/procedia/KolliB11,Nazli Ebrahimi
journals/procedia/KolliB11,Tahereh Pourhabibi
journals/procedia/ThanasomboonWCM12,Drew Endy
journals/procedia/ThanasomboonWCM12,Pakpoom Subsoontorn
journals/procedia/ThanasomboonWCM12,Bairong Shen
journals/procedia/MoriK11,Robert N. Bowman
journals/procedia/MoriK11,Iveta Mrázová
journals/procedia/MoriK11,Daniel Davenport
journals/procedia/al-TarawnehAA11,Sayyed Mohsen Zare
journals/procedia/al-TarawnehAA11,Sotirios K. Goudos
journals/procedia/al-TarawnehAA11,Parisa Yousefzadeh Fard
journals/procedia/DanenasGG11,Jean-Michel Contet
journals/procedia/DanenasGG11,Jan Treur
journals/procedia/DanenasGG11,Rebecca Capone
journals/procedia/ZhouJ13,Rikin Thakker
journals/procedia/ZhouJ13,Mascha C. van der Voort
journals/procedia/ZhouJ13,Cecilia Haskins
journals/procedia/BiferaleMPPSSSTT11,Katia Vila
journals/procedia/BiferaleMPPSSSTT11,Rocco Rongo
journals/procedia/BiferaleMPPSSSTT11,Jim Xia
journals/procedia/CarrilloAT11,Francesco Rago
journals/procedia/CarrilloAT11,Erin Barnes
journals/procedia/CarrilloAT11,Jin-Woo Park
journals/procedia/CollierRDC11,Marc T. Facciotti
journals/procedia/CollierRDC11,Min-Yu Huang
journals/procedia/CollierRDC11,Uwe Jaekel
journals/procedia/PreziosoRBGBD11,Shrey Pathak
journals/procedia/PreziosoRBGBD11,P. Vershure
journals/procedia/PreziosoRBGBD11,Sandro Iannaccone
journals/procedia/CardinaleHMR10,Dolores Rexachs
journals/procedia/CardinaleHMR10,Christophe Calvin
journals/procedia/CardinaleHMR10,Aleksander Kwater
journals/procedia/HussainH11,Daijiro Komaki
journals/procedia/HussainH11,Philippe Roose
journals/procedia/HussainH11,Chang-Hyeon Joh
journals/procedia/KeyvanpourJE11,Sharif Shekarchizadeh Esfahani
journals/procedia/KeyvanpourJE11,Azman Ta'a
journals/procedia/KeyvanpourJE11,Sasan Maleki
journals/procedia/BoehmLK13,Travis Pond
journals/procedia/BoehmLK13,Ivan G. Guardiola
journals/procedia/BoehmLK13,Satya S. Pogaru
journals/procedia/ThaherT11,Pierre-Yves Boëlle
journals/procedia/ThaherT11,Seung-Hee Bae
journals/procedia/ThaherT11,Michael R. Knox
journals/procedia/KimR11,Yaron Finzi
journals/procedia/KimR11,Yi Peng 0001
journals/procedia/KimR11,Anthony Michel
journals/procedia/YuceKK11,Esmail Karamidehkordi
journals/procedia/YuceKK11,Antti Pirhonen
journals/procedia/YuceKK11,Somayeh Foroozesh-nia
journals/procedia/ChanMK12,Supapon Cheevadhanarak
journals/procedia/ChanMK12,Wanatsanan Siriwat
journals/procedia/ChanMK12,Gilles Bernot
journals/procedia/AdamsP13,Wayne Power
journals/procedia/AdamsP13,George Rebovich Jr.
journals/procedia/AdamsP13,Alexander H. Levis
journals/procedia/BochF11,Corrado Canepa
journals/procedia/BochF11,Béla Szentpáli
journals/procedia/BochF11,James L. Bown
journals/procedia/HarisD11,Louis Pape
journals/procedia/HarisD11,Arun D. Kulkarni
journals/procedia/HarisD11,Mei-Huei Tang
journals/procedia/Khodabin11,Marketa Ruzickova
journals/procedia/Khodabin11,Saman Haratizadeh
journals/procedia/Khodabin11,Mehdi Jafari
journals/procedia/RahimiA11,Mahdiyeh Alizadeh
journals/procedia/RahimiA11,V. Vivekanand
journals/procedia/RahimiA11,Silvio Migliori
journals/procedia/CostetchiRL11,Frank J. Bruggeman
journals/procedia/CostetchiRL11,Bálint Péter Kerekes
journals/procedia/CostetchiRL11,Alberto Montebelli
journals/procedia/GlavaG11a,Gülru Yüksel
journals/procedia/GlavaG11a,Deniz Akbas
journals/procedia/GlavaG11a,Sayed Mehran Sharafi
journals/procedia/RichmanL12,Paras Mandal
journals/procedia/RichmanL12,David L. Hibler
journals/procedia/RichmanL12,Kelly Cohen
journals/procedia/AcharyaK11,Paolo Ballarini
journals/procedia/AcharyaK11,Shinichi Honiden
journals/procedia/AcharyaK11,Martin Necaský
journals/procedia/ParkS10,Daisuke Takahashi
journals/procedia/ParkS10,Sònia Pérez
journals/procedia/ParkS10,Damian Dechev
journals/procedia/BehrE11,P. Vershure
journals/procedia/BehrE11,Konstantin Gorshkov
journals/procedia/BehrE11,László Acsády
journals/procedia/KhalidS13,Travis Pond
journals/procedia/KhalidS13,Kelvin S. Bryant
journals/procedia/KhalidS13,Padmalata Nistala
journals/procedia/PflanzL12,Jakob Axelsson
journals/procedia/PflanzL12,Joseph Kroculick
journals/procedia/PflanzL12,Yunsu Lee
journals/procedia/DouglasEPC12,Yulu Jia
journals/procedia/DouglasEPC12,P. Sadayappan
journals/procedia/DouglasEPC12,Kyungsik Kim
journals/procedia/BiswasV12,Manolo Dulva Hina
journals/procedia/BiswasV12,Jonwoon Hwang
journals/procedia/BiswasV12,Adrien van den Bossche
journals/procedia/YuLRSLSRF12,Massimo Bergamasco
journals/procedia/YuLRSLSRF12,Gonçalo Cruz
journals/procedia/YuLRSLSRF12,Georgios N. Yannakakis
journals/procedia/KimS12,Mike Hughes
journals/procedia/KimS12,William Van Woensel
journals/procedia/KimS12,Z. M. Faizul Islam
journals/procedia/NottageC11,Louis Pape
journals/procedia/NottageC11,Bharath Dantu
journals/procedia/NottageC11,Bhanuchander Reddy Poreddy
journals/procedia/OmarovaIG12,Jason Dauby
journals/procedia/OmarovaIG12,Haochen Zhou
journals/procedia/OmarovaIG12,Abdullah Bal
journals/procedia/GepnerGF12,Sandeep Chandra
journals/procedia/GepnerGF12,Andrea Scagliarini
journals/procedia/GepnerGF12,Sabine Roller
journals/procedia/KushidaFT11,Drona Kandhai
journals/procedia/KushidaFT11,Marco Ajelli
journals/procedia/KushidaFT11,Philip D. Rack
journals/procedia/ChristenS12,Bernardino Frola
journals/procedia/ChristenS12,Wenjie Wei
journals/procedia/ChristenS12,Alain Kassab
journals/procedia/KeerRB10,Rocco Rongo
journals/procedia/KeerRB10,Ian Welch
journals/procedia/KeerRB10,Ad Ridder
journals/procedia/SarkarS10,Charlie D. Frowd
journals/procedia/SarkarS10,R. Neelaveni
journals/procedia/SarkarS10,Sushil Chauhan
journals/procedia/CudennecS12,Diane Baxter
journals/procedia/CudennecS12,Luciano De Tommasi
journals/procedia/CudennecS12,Kohei Kawano
journals/procedia/DoCCSRPT12,Erin T. Ryan
journals/procedia/DoCCSRPT12,David C. Jensen
journals/procedia/DoCCSRPT12,Chuck Hsiao
journals/procedia/BoninoC12,Mohd Izani Mohamed Rawi
journals/procedia/BoninoC12,Peyman TalebiFard
journals/procedia/BoninoC12,Xinyu Xing
journals/procedia/KraayenbrinkKTHMMB12,Zoe Kosmadoudi
journals/procedia/KraayenbrinkKTHMMB12,Jean-Pierre Jessel
journals/procedia/KraayenbrinkKTHMMB12,Hazaël Jones
journals/procedia/Ghaboussi12,Mohamed Abdel-Raheem
journals/procedia/Ghaboussi12,Kiyoshi Tsukakoshi
journals/procedia/Ghaboussi12,Peter Menegay
journals/procedia/AhmadCS11,Dong Ju Choi
journals/procedia/AhmadCS11,Antônio Tadeu A. Gomes
journals/procedia/AhmadCS11,Jennifer Roecklein-Canfield
journals/procedia/KellerC13,Supannika Koolmanojwong
journals/procedia/KellerC13,Hayder A. Rasheed
journals/procedia/KellerC13,Nicole Hutchison
journals/procedia/GolyandinaHLSSU12,Yaohang Li
journals/procedia/GolyandinaHLSSU12,Song Jin
journals/procedia/GolyandinaHLSSU12,Toseo Moritaka
journals/procedia/SarenchehB11,Akram Shokri
journals/procedia/SarenchehB11,Mohammad Reza Ebrahimi
journals/procedia/SarenchehB11,Maryam Meshkat
journals/procedia/TuncayU11,Mohammad Jafar Tarokh
journals/procedia/TuncayU11,Seyyed Asghar Mostafavi
journals/procedia/TuncayU11,Hana Sochorová
journals/procedia/Krzhizhanovskaya10,Mohamed Othman
journals/procedia/Krzhizhanovskaya10,J. Fenwick
journals/procedia/Krzhizhanovskaya10,Michele Ceriotti
journals/procedia/PogaruMDM13,David Flanigan
journals/procedia/PogaruMDM13,Sung Nam Hwang
journals/procedia/PogaruMDM13,Grant Soremekun
journals/procedia/DomkeW12,Horst Schwichtenberg
journals/procedia/DomkeW12,Juan José Miralles Canals
journals/procedia/DomkeW12,Kengo Nakajima
journals/procedia/Haskins13,Marija Jankovic
journals/procedia/Haskins13,Aaron Hansen
journals/procedia/Haskins13,Harrys Daniilidis
journals/procedia/OzbilginI11,Hamidah Ibrahim
journals/procedia/OzbilginI11,Erzurumlu Kerem
journals/procedia/OzbilginI11,Gülten Sendur
journals/procedia/AbueleninA12,Carlos M. Ituarte-Villarreal
journals/procedia/AbueleninA12,Benjamin Purgason
journals/procedia/AbueleninA12,Kenji Watanabe
journals/procedia/FuertesGM12,Javier V. Gómez
journals/procedia/FuertesGM12,Eugenia I. Toki
journals/procedia/FuertesGM12,Keith R. Bujak
journals/procedia/KolarzMKZ12,Hong Zhang 0006
journals/procedia/KolarzMKZ12,Xuchan Ju
journals/procedia/KolarzMKZ12,Radek Fucík
journals/procedia/Kasser12,Gordon Edwards
journals/procedia/Kasser12,Terje K. Lien
journals/procedia/Kasser12,Barry W. Boehm
journals/procedia/CollierC10,Slawomir Koziel
journals/procedia/CollierC10,Dong-Ju Kim
journals/procedia/CollierC10,Daniel M. Ricciuto
journals/procedia/SzymczakPPP11,Miriam Sturniolo
journals/procedia/SzymczakPPP11,Mikhail J. Shashkov
journals/procedia/SzymczakPPP11,Fahime Moein-darbari
journals/procedia/DegenerKH11,Maud Vinet
journals/procedia/DegenerKH11,Dejan Markovic
journals/procedia/DegenerKH11,Matteo Antuono
journals/procedia/DasSNP10,David Erickson
journals/procedia/DasSNP10,Leonardo Quevedo
journals/procedia/DasSNP10,Yukiumi Kita
journals/procedia/KachiashviliM11,Toh Seong Chong
journals/procedia/KachiashviliM11,Jong-Hyun Lee 0003
journals/procedia/KachiashviliM11,Ahmet Artu Yildirim
journals/procedia/PengHZS12,Mike Weeks 0001
journals/procedia/PengHZS12,Emil Gatial
journals/procedia/PengHZS12,Pawel Gepner
journals/procedia/StoddenRTPS12,Nuno A. S. Dias
journals/procedia/StoddenRTPS12,Tassos A. Mikropoulos
journals/procedia/StoddenRTPS12,Ramiro Gonçalves
journals/procedia/LiuBM12,En-Jui Lee
journals/procedia/LiuBM12,Xingsen Li
journals/procedia/LiuBM12,Bojian Liang
journals/procedia/GrayFG10,Marcus J. Grote
journals/procedia/GrayFG10,O. Kwon
journals/procedia/GrayFG10,Valeria Lupiano
journals/procedia/KlugeHN12,Jonathan D. Blower
journals/procedia/KlugeHN12,Xiu Ye
journals/procedia/KlugeHN12,Tyler B. Norsten
journals/procedia/ToumaNYE11,Amit Shinde
journals/procedia/ToumaNYE11,Claude Turner
journals/procedia/ToumaNYE11,Paulette Acheson
journals/procedia/MordvinovaRKL10,Yingjie Tian
journals/procedia/MordvinovaRKL10,Dirk Pflüger
journals/procedia/MordvinovaRKL10,Ferdinand Olawsky
journals/procedia/SingerS11,Ivan Soukal
journals/procedia/SingerS11,M. Hosseini Bidokht
journals/procedia/SingerS11,Seyed Mohammad Reza Imam Jomeh
journals/procedia/ZwartjesHSH12,Ryo Shimizu
journals/procedia/ZwartjesHSH12,Martin Gielow
journals/procedia/ZwartjesHSH12,Markus Kirchberg
journals/procedia/McHenryOMKB11,Zhengxin Chena
journals/procedia/McHenryOMKB11,Jong-hyun Ryu
journals/procedia/McHenryOMKB11,Estelle Cormier-Michel
journals/procedia/Tirado-RamosS10,Andrei Hutanu
journals/procedia/Tirado-RamosS10,Elise de Doncker
journals/procedia/Tirado-RamosS10,Mohammed Sourouri
journals/procedia/DaneluttoC12,Ken-ichi Fujibayashi
journals/procedia/DaneluttoC12,Shigeru Imai
journals/procedia/DaneluttoC12,Soile V. E. Keränen
journals/procedia/ZhaoY10,Jiangming Jin
journals/procedia/ZhaoY10,A. Schönbucher
journals/procedia/ZhaoY10,Jefferson Tan
journals/procedia/JourjonRDO11,Gonzalo Vera
journals/procedia/JourjonRDO11,D. Pal
journals/procedia/JourjonRDO11,Domenico Vicinanza
journals/procedia/BagnoliP11,Judit Bartholy
journals/procedia/BagnoliP11,Jay Bradley
journals/procedia/BagnoliP11,Enzo Badalotti
journals/procedia/LopezE11,H. Ertan Yuksel
journals/procedia/LopezE11,Keiko Matsuura
journals/procedia/LopezE11,Farnaz Zamani Esfahlani
journals/procedia/WangA12,Gaurav Savant
journals/procedia/WangA12,Jan Hasenauer
journals/procedia/WangA12,Antonio Ferrández
journals/procedia/TrapplKRW11,Corrado Canepa
journals/procedia/TrapplKRW11,Hamidreza Bayati
journals/procedia/TrapplKRW11,Alois Saria
journals/procedia/AliBP11,Frank Schweitzer
journals/procedia/AliBP11,Levente Kovács
journals/procedia/AliBP11,Emanuela Merelli
journals/procedia/MunkVK11,Akram Shokri
journals/procedia/MunkVK11,Hassan Ghorbani
journals/procedia/MunkVK11,Parvin Abbasi
journals/procedia/YabanaSOIB11,Nikita Raba
journals/procedia/YabanaSOIB11,Christopher T. Symons
journals/procedia/YabanaSOIB11,Marcos Barreto 0001
journals/procedia/KinaretFFK11,Marco Fanciulli
journals/procedia/KinaretFFK11,Christophe Leroux
journals/procedia/KinaretFFK11,F. E. Griffths
journals/procedia/Ansari12,Majid Bahrepour
journals/procedia/Ansari12,Régine Laleau
journals/procedia/Ansari12,Andreas Neumann 0004
journals/procedia/MillsHKH11,Anis Rahman
journals/procedia/MillsHKH11,Krzysztof Cetnarowicz
journals/procedia/MillsHKH11,Ichitaro Yamazaki
journals/procedia/CencerradoCM12,Allaoua Chaoui
journals/procedia/CencerradoCM12,Thambipillai Srikanthan
journals/procedia/CencerradoCM12,James A. Macklin
journals/procedia/OnkolZB11,Adil Baykasoglu
journals/procedia/OnkolZB11,T. D. O. Adewuyi
journals/procedia/OnkolZB11,Blanka Frydrychova Klimova
journals/procedia/KumarMHH11,Ekadashi Pradhan
journals/procedia/KumarMHH11,Carlos F. Leal
journals/procedia/KumarMHH11,Elisa Castorini
journals/procedia/PinheiroFMCPFPMMR12,Diogo Duarte
journals/procedia/PinheiroFMCPFPMMR12,Chinedu Obikwelu
journals/procedia/PinheiroFMCPFPMMR12,Johann c. k. h. Riedel
journals/procedia/Semradova11,S. M. Riad Shams
journals/procedia/Semradova11,Mohammed M. I. Awad
journals/procedia/Semradova11,Parvin Abbasi
journals/procedia/DangerfieldKB10,J. Russell Manson
journals/procedia/DangerfieldKB10,Christoph Dwertmann
journals/procedia/DangerfieldKB10,Serge N. Andrianov
journals/procedia/EnkovaaraRSM11,Jonathan A. Shidal
journals/procedia/EnkovaaraRSM11,Yifeng Cui
journals/procedia/EnkovaaraRSM11,Tomás F. Pena
journals/procedia/BucurRSSTW11,Ekadashi Pradhan
journals/procedia/BucurRSSTW11,Ching-Hsien Hsu
journals/procedia/BucurRSSTW11,Ying Wang
journals/procedia/Gammaitoni11,Michael Smyth
journals/procedia/Gammaitoni11,Josh C. Bongard
journals/procedia/Gammaitoni11,Steven Bishop
journals/procedia/AstakhovBGKGBMRPTWHKME12,Hans-Joachim Bungartz
journals/procedia/AstakhovBGKGBMRPTWHKME12,Sameer Shende
journals/procedia/AstakhovBGKGBMRPTWHKME12,Bernd Heidergott
journals/procedia/YoshimotoCMMH12,Joel E. Tohline
journals/procedia/YoshimotoCMMH12,Brandon Potter
journals/procedia/YoshimotoCMMH12,Marian Bubak
journals/procedia/JalaliOO11,Laila R. Abdulhadi Abdullah
journals/procedia/JalaliOO11,Ivan Soukal
journals/procedia/JalaliOO11,Amira Kotb
journals/procedia/MasudACA12,Yi Wei 0002
journals/procedia/MasudACA12,Keiichi Kaneko
journals/procedia/MasudACA12,Weiguo Liu
journals/procedia/PereiraBPPBKK12,Ioana A. Stanescu
journals/procedia/PereiraBPPBKK12,Nick Kraayenbrink
journals/procedia/PereiraBPPBKK12,Wim Westera
journals/procedia/ZhangKJ12,Natalija Vlajic
journals/procedia/ZhangKJ12,Juan Lu
journals/procedia/ZhangKJ12,Haroon Malik
journals/procedia/Sato-Ilic11,A. Oladeinde
journals/procedia/Sato-Ilic11,S. Lakshmivarahan
journals/procedia/Sato-Ilic11,Satoshi Endo
journals/procedia/VikramTW11,Peter Wolf
journals/procedia/VikramTW11,Stefan Rank
journals/procedia/VikramTW11,Christos N. Schizas
journals/procedia/CarvalhoBOGPM12,Robert L. Todd
journals/procedia/CarvalhoBOGPM12,Gustavo Reis
journals/procedia/CarvalhoBOGPM12,Gaël Dias
journals/procedia/FathyFR12,Gaurav Bhatnagar
journals/procedia/FathyFR12,Marcel Dix
journals/procedia/FathyFR12,V. Sridhar
journals/procedia/WehbeB12,Nicola Corriero
journals/procedia/WehbeB12,Matthieu Myrsky
journals/procedia/WehbeB12,Behrooz Shahrokhzadeh
journals/procedia/Mao11,Luciano Lavagno
journals/procedia/Mao11,Muhammad AboElFotoh
journals/procedia/Mao11,René Chalon
journals/procedia/LopezIE12,Alper Ekrem Murat
journals/procedia/LopezIE12,Amit Shinde
journals/procedia/LopezIE12,Rui Yamaguchi
journals/procedia/BubakNC11,Francesco Orfei
journals/procedia/BubakNC11,Xenophon Verykios
journals/procedia/BubakNC11,Francesco Cottone
journals/procedia/MivuleTJ12,Carlos M. Ituarte-Villarreal
journals/procedia/MivuleTJ12,Surya Teja Swarroop Madhira
journals/procedia/MivuleTJ12,Sarah M. Taylor
journals/procedia/BrusilovskyCDFFGSY10,Gilbert Paquette
journals/procedia/BrusilovskyCDFFGSY10,Yuanyuan Wang 0003
journals/procedia/BrusilovskyCDFFGSY10,Cristian Cechinel
journals/procedia/AzeemiLT13,Peter Menegay
journals/procedia/AzeemiLT13,Tom McDermott
journals/procedia/AzeemiLT13,Cecilia Haskins
journals/procedia/BaboulinDDGRT12,Assefaw Hadish Gebremedhin
journals/procedia/BaboulinDDGRT12,Koichi Yamashita
journals/procedia/BaboulinDDGRT12,Erich Rome
journals/procedia/PerezA12,Ion Roceanu
journals/procedia/PerezA12,Carlos Rebelo
journals/procedia/PerezA12,António Coelho
journals/procedia/AhmadWJ11,Mejhem Yousef al-Tarawneh
journals/procedia/AhmadWJ11,Manel Kolli
journals/procedia/AhmadWJ11,Saeideh Eslami
journals/procedia/AbbateACV12,Christian Kaufhold
journals/procedia/AbbateACV12,Volker Gruhn
journals/procedia/AbbateACV12,Yifei Jiang
journals/procedia/CosgraveAT13,Kiyoshi Tsukakoshi
journals/procedia/CosgraveAT13,Aviad Sela
journals/procedia/CosgraveAT13,Daniel DeLaurentis
journals/procedia/CarrozzinoEBLB12,Leonel Morgado
journals/procedia/CarrozzinoEBLB12,Francesca Maria Dagnino
journals/procedia/CarrozzinoEBLB12,Hugo da Silva
journals/procedia/ZhaoS12,Noha Ramadan
journals/procedia/ZhaoS12,Nikolai Nefedov
journals/procedia/ZhaoS12,Fabrício A. Silva
journals/procedia/BozkirS11,Derya Yiltas
