article:ID,author:string[],crossref:string,editor:string[],ee:string[],journal:string,key:string,number:string,pages:string,title:string,volume:string,year:int,doi,volume_key,corresponding_author,keywords
32275,Alberto Trejos|Randall Wright,J. Econ. Theory20161,,https://doi.org/10.1016/j.jet.2014.11.005,J. Econ. Theory,journals/jet/TrejosW16,1,10-31,Search-based models of money and finance: An integrated approach.,164,2016,https://doi.org/10.1016/j.jet.2014.11.005,J. Econ. Theory20161,Alberto Trejos,searchbased|finance|approach|models|money|integrated
32276,Antony Millner|Geoffrey Heal,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2018.03.002,J. Econ. Theory,journals/jet/MillnerH18,1,158-169,Time consistency and time invariance in collective intertemporal choice.,176,2018,https://doi.org/10.1016/j.jet.2018.03.002,J. Econ. Theory20181,Antony Millner,time|choice|consistency|invariance|intertemporal|collective
32277,Darrell Duffie|Lei Qiao|Yeneng Sun,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2017.11.011,J. Econ. Theory,journals/jet/DuffieQS18,1,124-183,Dynamic directed random matching.,174,2018,https://doi.org/10.1016/j.jet.2017.11.011,J. Econ. Theory20181,Darrell Duffie,matching|random|directed|dynamic
32278,André Casajus,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2018.09.001,J. Econ. Theory,journals/jet/Casajus18,1,105-123,"Symmetry, mutual dependence, and the weighted Shapley values.",178,2018,https://doi.org/10.1016/j.jet.2018.09.001,J. Econ. Theory20181,André Casajus,shapley|mutual|values|dependence|symmetry|weighted
32279,Chris C. Wallace|David P. Myatt,J. Econ. Theory20032,,https://doi.org/10.1016/S0022-0531(03)00069-3,J. Econ. Theory,journals/jet/MyattW03,2,286-301,A multinomial probit model of stochastic evolution.,113,2003,https://doi.org/10.1016/S0022-0531(03)00069-3,J. Econ. Theory20032,Chris C. Wallace,stochastic|model|probit|evolution|multinomial
32280,Ian Jewitt|Sujoy Mukerji,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2017.07.001,J. Econ. Theory,journals/jet/JewittM17,1,213-267,Ordering ambiguous acts.,171,2017,https://doi.org/10.1016/j.jet.2017.07.001,J. Econ. Theory20171,Ian Jewitt,acts|ordering|ambiguous
32281,Omer Tamuz|Yakov Babichenko,J. Econ. Theory20161,,https://doi.org/10.1016/j.jet.2016.03.010|https://www.wikidata.org/entity/Q59926989,J. Econ. Theory,journals/jet/BabichenkoT16,1,889-899,Graphical potential games.,163,2016,https://doi.org/10.1016/j.jet.2016.03.010|https://www.wikidata.org/entity/Q59926989,J. Econ. Theory20161,Omer Tamuz,graphical|potential|games
32282,Attila Ambrus|Georgy Egorov,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2017.06.002,J. Econ. Theory,journals/jet/AmbrusE17,1,101-135,Delegation and nonmonetary incentives.,171,2017,https://doi.org/10.1016/j.jet.2017.06.002,J. Econ. Theory20171,Attila Ambrus,incentives|delegation|nonmonetary
32283,Onur Kesten,J. Econ. Theory20061,,https://doi.org/10.1016/j.jet.2004.11.001,J. Econ. Theory,journals/jet/Kesten06,1,155-171,On two competing mechanisms for priority-based allocation problems.,127,2006,https://doi.org/10.1016/j.jet.2004.11.001,J. Econ. Theory20061,Onur Kesten,prioritybased|competing|problems|mechanisms|two|allocation
32284,Takeshi Momi,J. Econ. Theory20032,,https://doi.org/10.1016/S0022-0531(03)00061-9|https://www.wikidata.org/entity/Q29999860,J. Econ. Theory,journals/jet/Momi03,2,240-250,Excess demand functions with incomplete markets - a global result.,111,2003,https://doi.org/10.1016/S0022-0531(03)00061-9|https://www.wikidata.org/entity/Q29999860,J. Econ. Theory20032,Takeshi Momi,markets|demand|global|excess|functions|incomplete|result
32285,Alessandra Michelangeli|Eugenio Peluso|Michel Le Breton,J. Econ. Theory20124,,https://doi.org/10.1016/j.jet.2011.05.003,J. Econ. Theory,journals/jet/BretonMP12,4,1342-1350,A stochastic dominance approach to the measurement of discrimination.,147,2012,https://doi.org/10.1016/j.jet.2011.05.003,J. Econ. Theory20124,Alessandra Michelangeli,discrimination|stochastic|dominance|approach|measurement
32286,Hyeng Keun Koo|Junkee Jeon|Kyoung Jin Choi,J. Econ. Theory20221,,https://doi.org/10.1016/j.jet.2021.105380,J. Econ. Theory,journals/jet/ChoiJK22,1,105380,Intertemporal preference with loss aversion: Consumption and risk-attitude.,200,2022,https://doi.org/10.1016/j.jet.2021.105380,J. Econ. Theory20221,Hyeng Keun Koo,preference|loss|riskattitude|intertemporal|aversion|consumption
32287,Marc P. Giannoni|Michael Woodford,J. Econ. Theory20171,,https://doi.org/10.1016/j.jet.2016.12.003,J. Econ. Theory,journals/jet/GiannoniW17,1,55-106,Optimal target criteria for stabilization policy.,168,2017,https://doi.org/10.1016/j.jet.2016.12.003,J. Econ. Theory20171,Marc P. Giannoni,optimal|target|criteria|stabilization|policy
32288,Ratul Lahkar,J. Econ. Theory20115,,https://doi.org/10.1016/j.jet.2011.05.014,J. Econ. Theory,journals/jet/Lahkar11,5,1796-1827,The dynamic instability of dispersed price equilibria.,146,2011,https://doi.org/10.1016/j.jet.2011.05.014,J. Econ. Theory20115,Ratul Lahkar,equilibria|dispersed|dynamic|price|instability
32289,Marcus Pivato,J. Econ. Theory20221,,https://doi.org/10.1016/j.jet.2022.105440,J. Econ. Theory,journals/jet/Pivato22a,1,105440,A characterization of Cesàro average utility.,201,2022,https://doi.org/10.1016/j.jet.2022.105440,J. Econ. Theory20221,Marcus Pivato,utility|characterization|cesàro|average
32290,Erzo G. J. Luttmer,J. Econ. Theory20122,,https://doi.org/10.1016/j.jet.2011.02.003,J. Econ. Theory,journals/jet/Luttmer12,2,602-622,Technology diffusion and growth.,147,2012,https://doi.org/10.1016/j.jet.2011.02.003,J. Econ. Theory20122,Erzo G. J. Luttmer,growth|diffusion|technology
32292,Colin F. Camerer|Juin-Kuan Chong|Teck-Hua Ho,J. Econ. Theory20021,,https://doi.org/10.1006/jeth.2002.2927|https://www.wikidata.org/entity/Q58482953,J. Econ. Theory,journals/jet/CamererHC02,1,137-188,Sophisticated Experience-Weighted Attraction Learning and Strategic Teaching in Repeated Games.,104,2002,https://doi.org/10.1006/jeth.2002.2927|https://www.wikidata.org/entity/Q58482953,J. Econ. Theory20021,Colin F. Camerer,games|sophisticated|repeated|learning|attraction|teaching|experienceweighted|strategic
32293,Joseph Y. Halpern,J. Econ. Theory20022,,https://doi.org/10.1006/jeth.2002.2925,J. Econ. Theory,journals/jet/Halpern02,2,316-355,Characterizing the Common Prior Assumption.,106,2002,https://doi.org/10.1006/jeth.2002.2925,J. Econ. Theory20022,Joseph Y. Halpern,prior|common|characterizing|assumption
32294,Ernst-Ludwig von Thadden|George J. Mailath,J. Econ. Theory20135,,https://doi.org/10.1016/j.jet.2013.07.004,J. Econ. Theory,journals/jet/MailathT13,5,1841-1861,Incentive compatibility and differentiability: New results and classic applications.,148,2013,https://doi.org/10.1016/j.jet.2013.07.004,J. Econ. Theory20135,Ernst-Ludwig von Thadden,differentiability|new|classic|results|compatibility|incentive|applications
32295,Thayer Morrill,J. Econ. Theory20105,,https://doi.org/10.1016/j.jet.2010.02.003|https://www.wikidata.org/entity/Q57439145,J. Econ. Theory,journals/jet/Morrill10,5,1739-1756,The roommates problem revisited.,145,2010,https://doi.org/10.1016/j.jet.2010.02.003|https://www.wikidata.org/entity/Q57439145,J. Econ. Theory20105,Thayer Morrill,problem|revisited|roommates
32296,Marilda Sotomayor,J. Econ. Theory20191,,https://doi.org/10.1016/j.jet.2019.07.013,J. Econ. Theory,journals/jet/Sotomayor19,1,1030-1056,Competition and cooperation in a two-sided matching market with replication.,183,2019,https://doi.org/10.1016/j.jet.2019.07.013,J. Econ. Theory20191,Marilda Sotomayor,cooperation|twosided|matching|competition|replication|market
32297,Shih En Lu,J. Econ. Theory20161,,https://doi.org/10.1016/j.jet.2016.05.003,J. Econ. Theory,journals/jet/Lu16,1,390-413,Self-control and bargaining.,165,2016,https://doi.org/10.1016/j.jet.2016.05.003,J. Econ. Theory20161,Shih En Lu,bargaining|selfcontrol
32298,Lucas Manuelli|Ludwig Straub|Vivek Bhattacharya,J. Econ. Theory20181,,https://doi.org/10.1016/j.jet.2018.01.004,J. Econ. Theory,journals/jet/BhattacharyaMS18,1,1-37,Imperfect public monitoring with a fear of signal distortion.,175,2018,https://doi.org/10.1016/j.jet.2018.01.004,J. Econ. Theory20181,Lucas Manuelli,fear|distortion|public|imperfect|signal|monitoring
32299,Siu Fai Leung,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2006.05.004,J. Econ. Theory,journals/jet/Leung07,1,470-493,"The existence, uniqueness, and optimality of the terminal wealth depletion time in life-cycle models of saving under uncertain lifetime and borrowing constraint.",134,2007,https://doi.org/10.1016/j.jet.2006.05.004,J. Econ. Theory20071,Siu Fai Leung,saving|time|existence|constraint|uniqueness|uncertain|borrowing|wealth|models|lifetime|depletion|terminal|optimality|lifecycle
32300,Jimmy Chan|Wenzhang Zhang,J. Econ. Theory20151,,https://doi.org/10.1016/j.jet.2015.01.004,J. Econ. Theory,journals/jet/ChanZ15,1,188-211,Collusion enforcement with private information and private monitoring.,157,2015,https://doi.org/10.1016/j.jet.2015.01.004,J. Econ. Theory20151,Jimmy Chan,information|private|collusion|enforcement|monitoring
32301,Katalin Bognar|Moritz Meyer-ter-Vehn|Tilman Börgers,J. Econ. Theory20151,,https://doi.org/10.1016/j.jet.2014.11.008,J. Econ. Theory,journals/jet/BognarBM15,1,1056-1073,An optimal voting procedure when voting is costly.,159,2015,https://doi.org/10.1016/j.jet.2014.11.008,J. Econ. Theory20151,Katalin Bognar,voting|optimal|costly|procedure
32302,Rajiv Sarin,J. Econ. Theory20001,,https://doi.org/10.1006/jeth.1999.2564|https://www.wikidata.org/entity/Q57918129,J. Econ. Theory,journals/jet/Sarin00,1,151-160,Decision Rules with Bounded Memory.,90,2000,https://doi.org/10.1006/jeth.1999.2564|https://www.wikidata.org/entity/Q57918129,J. Econ. Theory20001,Rajiv Sarin,rules|memory|decision|bounded
32303,Athanasios Geromichalos,J. Econ. Theory20126,,https://doi.org/10.1016/j.jet.2012.09.008,J. Econ. Theory,journals/jet/Geromichalos12,6,2303-2331,Directed search and optimal production.,147,2012,https://doi.org/10.1016/j.jet.2012.09.008,J. Econ. Theory20126,Athanasios Geromichalos,search|optimal|production|directed
32304,Alvin E. Roth|M. Utku Ünver|Tayfun Sönmez,J. Econ. Theory20052,,https://doi.org/10.1016/j.jet.2005.04.004|https://www.wikidata.org/entity/Q56564685,J. Econ. Theory,journals/jet/RothSU05,2,151-188,Pairwise kidney exchange.,125,2005,https://doi.org/10.1016/j.jet.2005.04.004|https://www.wikidata.org/entity/Q56564685,J. Econ. Theory20052,Alvin E. Roth,exchange|pairwise|kidney
32305,Ehud Kalai|Joyee Deb,J. Econ. Theory20151,,https://doi.org/10.1016/j.jet.2015.02.001,J. Econ. Theory,journals/jet/DebK15,1,1041-1055,Stability in large Bayesian games with heterogeneous players.,157,2015,https://doi.org/10.1016/j.jet.2015.02.001,J. Econ. Theory20151,Ehud Kalai,bayesian|players|stability|games|heterogeneous|large
32306,Giuseppe Moscarini|Marco Ottaviani 0001,J. Econ. Theory20012,,https://doi.org/10.1006/jeth.2000.2779,J. Econ. Theory,journals/jet/MoscariniO01,2,457-493,Price Competition for an Informed Buyer.,101,2001,https://doi.org/10.1006/jeth.2000.2779,J. Econ. Theory20012,Giuseppe Moscarini,buyer|price|informed|competition
32307,Battal Dogan,J. Econ. Theory20161,,https://doi.org/10.1016/j.jet.2016.04.007,J. Econ. Theory,journals/jet/Dogan16,1,69-105,Responsive affirmative action in school choice.,165,2016,https://doi.org/10.1016/j.jet.2016.04.007,J. Econ. Theory20161,Battal Dogan,affirmative|choice|action|responsive|school
32308,Frank H. Page Jr.|Paulo Klinger Monteiro,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2006.01.007,J. Econ. Theory,journals/jet/MonteiroP07,1,566-575,Uniform payoff security and Nash equilibrium in compact games.,134,2007,https://doi.org/10.1016/j.jet.2006.01.007,J. Econ. Theory20071,Frank H. Page Jr.,security|payoff|nash|uniform|games|equilibrium|compact
32309,Hassan Benchekroun,J. Econ. Theory20081,,https://doi.org/10.1016/j.jet.2006.10.012,J. Econ. Theory,journals/jet/Benchekroun08,1,237-261,Comparative dynamics in a productive asset oligopoly.,138,2008,https://doi.org/10.1016/j.jet.2006.10.012,J. Econ. Theory20081,Hassan Benchekroun,comparative|dynamics|productive|oligopoly|asset
32310,Andrea Galeotti|Christian Ghiglino,J. Econ. Theory20211,,https://doi.org/10.1016/j.jet.2021.105194,J. Econ. Theory,journals/jet/GaleottiG21,1,105194,Cross-ownership and portfolio choice.,192,2021,https://doi.org/10.1016/j.jet.2021.105194,J. Econ. Theory20211,Andrea Galeotti,portfolio|choice|crossownership
32311,Claus Vögele|Conchita D'Ambrosio|Geir B. Asheim|Walter Bossert,J. Econ. Theory20201,,https://doi.org/10.1016/j.jet.2020.105104,J. Econ. Theory,journals/jet/AsheimBDV20,1,105104,The measurement of resilience.,189,2020,https://doi.org/10.1016/j.jet.2020.105104,J. Econ. Theory20201,Claus Vögele,measurement|resilience
32312,Andreas Blume|Andreas Ortmann,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2005.03.001,J. Econ. Theory,journals/jet/BlumeO07,1,274-290,The effects of costless pre-play communication: Experimental evidence from games with Pareto-ranked equilibria.,132,2007,https://doi.org/10.1016/j.jet.2005.03.001,J. Econ. Theory20071,Andreas Blume,communication|costless|effects|evidence|equilibria|preplay|paretoranked|experimental|games
32313,Nicolas Klein|Peter A. Wagner,J. Econ. Theory20221,,https://doi.org/10.1016/j.jet.2022.105523,J. Econ. Theory,journals/jet/WagnerK22,1,105523,Strategic investment and learning with private information.,204,2022,https://doi.org/10.1016/j.jet.2022.105523,J. Econ. Theory20221,Nicolas Klein,information|investment|private|learning|strategic
32314,Matti Liski|Reyer Gerlagh,J. Econ. Theory20112,,https://doi.org/10.1016/j.jet.2010.09.007,J. Econ. Theory,journals/jet/GerlaghL11,2,699-727,Strategic resource dependence.,146,2011,https://doi.org/10.1016/j.jet.2010.09.007,J. Econ. Theory20112,Matti Liski,strategic|resource|dependence
32315,Johannes Hörner|Steven Callander,J. Econ. Theory20094,,https://doi.org/10.1016/j.jet.2009.02.001,J. Econ. Theory,journals/jet/CallanderH09,4,1421-1439,The wisdom of the minority.,144,2009,https://doi.org/10.1016/j.jet.2009.02.001,J. Econ. Theory20094,Johannes Hörner,minority|wisdom
32316,Felipe Balmaceda,J. Econ. Theory20211,,https://doi.org/10.1016/j.jet.2021.105314,J. Econ. Theory,journals/jet/Balmaceda21,1,105314,Private vs. public communication: Difference of opinion and reputational concerns.,196,2021,https://doi.org/10.1016/j.jet.2021.105314,J. Econ. Theory20211,Felipe Balmaceda,communication|opinion|difference|concerns|private|public|reputational|vs
32317,Uriel G. Rothblum|Yosef Blum,J. Econ. Theory20022,,https://doi.org/10.1006/jeth.2001.2885,J. Econ. Theory,journals/jet/BlumR02,2,429-443,"""Timing Is Everything"" and Marital Bliss.",103,2002,https://doi.org/10.1006/jeth.2001.2885,J. Econ. Theory20022,Uriel G. Rothblum,timing|marital|bliss|everything
32318,Emre Ozdenoren|Nabil I. Al-Najjar|Ramon Casadesus-Masanell,J. Econ. Theory20031,,https://doi.org/10.1016/S0022-0531(03)00075-9,J. Econ. Theory,journals/jet/Al-NajjarCO03,1,49-87,Probabilistic representation of complexity.,111,2003,https://doi.org/10.1016/S0022-0531(03)00075-9,J. Econ. Theory20031,Emre Ozdenoren,probabilistic|complexity|representation
32319,Satoru Takahashi|Takuo Sugaya,J. Econ. Theory20135,,https://doi.org/10.1016/j.jet.2013.07.017,J. Econ. Theory,journals/jet/SugayaT13,5,1891-1928,Coordination failure in repeated games with private monitoring.,148,2013,https://doi.org/10.1016/j.jet.2013.07.017,J. Econ. Theory20135,Satoru Takahashi,repeated|coordination|private|games|monitoring|failure
32320,Akira Okada,J. Econ. Theory20123,,https://doi.org/10.1016/j.jet.2012.01.009,J. Econ. Theory,journals/jet/Okada12,3,1165-1190,Non-cooperative bargaining and the incomplete informational core.,147,2012,https://doi.org/10.1016/j.jet.2012.01.009,J. Econ. Theory20123,Akira Okada,bargaining|noncooperative|incomplete|informational|core
32321,John Wooders|Matt Van Essen,J. Econ. Theory20161,,https://doi.org/10.1016/j.jet.2016.08.006,J. Econ. Theory,journals/jet/EssenW16,1,212-241,Dissolving a partnership dynamically.,166,2016,https://doi.org/10.1016/j.jet.2016.08.006,J. Econ. Theory20161,John Wooders,dynamically|partnership|dissolving
32322,Ludovic Renou|Tristan Tomala,J. Econ. Theory20151,,https://doi.org/10.1016/j.jet.2015.07.009,J. Econ. Theory,journals/jet/RenouT15,1,401-442,Approximate implementation in Markovian environments.,159,2015,https://doi.org/10.1016/j.jet.2015.07.009,J. Econ. Theory20151,Ludovic Renou,markovian|environments|implementation|approximate
32323,Chiaki Hara|Christoph Kuzmics|James Huang,J. Econ. Theory20071,,https://doi.org/10.1016/j.jet.2006.11.002,J. Econ. Theory,journals/jet/HaraHK07,1,652-672,Representative consumer's risk aversion and efficient risk-sharing rules.,137,2007,https://doi.org/10.1016/j.jet.2006.11.002,J. Econ. Theory20071,Chiaki Hara,risk|efficient|rules|consumers|risksharing|aversion|representative
32324,Tri Vi Dang,J. Econ. Theory20081,,https://doi.org/10.1016/j.jet.2007.09.006,J. Econ. Theory,journals/jet/Dang08,1,339-354,Bargaining with endogenous information.,140,2008,https://doi.org/10.1016/j.jet.2007.09.006,J. Econ. Theory20081,Tri Vi Dang,information|bargaining|endogenous
32325,Nail Kashaev|Victor H. Aguiar,J. Econ. Theory20221,,https://doi.org/10.1016/j.jet.2022.105487,J. Econ. Theory,journals/jet/KashaevA22,1,105487,A random attention and utility model.,204,2022,https://doi.org/10.1016/j.jet.2022.105487,J. Econ. Theory20221,Nail Kashaev,utility|random|attention|model
32326,Kam-Chau Wong|Marcel K. Richter,J. Econ. Theory20042,,https://doi.org/10.1016/S0022-0531(03)00167-4,J. Econ. Theory,journals/jet/RichterW04,2,341-357,Concave utility on finite sets.,115,2004,https://doi.org/10.1016/S0022-0531(03)00167-4,J. Econ. Theory20042,Kam-Chau Wong,finite|concave|utility|sets
32327,Alejandro Neme|Jordi Massó|R. Pablo Arribillaga,J. Econ. Theory20201,,https://doi.org/10.1016/j.jet.2020.104992,J. Econ. Theory,journals/jet/ArribillagaMN20,1,104992,On obvious strategy-proofness and single-peakedness.,186,2020,https://doi.org/10.1016/j.jet.2020.104992,J. Econ. Theory20201,Alejandro Neme,obvious|strategyproofness|singlepeakedness
32328,Bettina Klaus|Flip Klijn|Markus Walzl,J. Econ. Theory20106,,https://doi.org/10.1016/j.jet.2010.07.006,J. Econ. Theory,journals/jet/KlausKW10,6,2218-2240,Stochastic stability for roommate markets.,145,2010,https://doi.org/10.1016/j.jet.2010.07.006,J. Econ. Theory20106,Bettina Klaus,stability|roommate|stochastic|markets
